Word,Surprisal,Word_Onset_Samples,Surprisal_Boundary
it,0.569695472717285,13915.0,
The,1.50285661220551,13941.0,
grass,0.496385961771011,13985.0,
gave,7.08459758758545,14017.0,
a,1.50122654438019,14089.0,
sharp,7.64059257507324,14101.0,
nod,4.38979530334473,14156.0,
We,5.09073305130005,14171.0,Low
have,4.28400039672852,14179.0,
food,5.57048034667969,14214.0,
said,7.73715114593506,14344.0,
the,0.150204375386238,14364.0,
ant,0.779572129249573,14386.0,
We,2.95204925537109,14418.0,
saved,12.8639192581177,14436.0,
it,4.97428703308106,14444.0,
The,1.64775145053864,14505.0,
grass,0.555675446987152,14518.0,
looked,4.79927539825439,14555.0,
at,1.57252967357636,14600.0,
him,3.29487180709839,14614.0,
Could,9.08485507965088,14672.0,
you,1.7196546792984,14695.0,
share,8.83037090301514,14704.0,
just,10.2513074874878,14776.0,
a,1.5887953042984,14792.0,
little,1.08696031570435,14804.0,
He,2.23900890350342,14846.0,
looked,4.37371921539307,14873.0,
not,12.5811624526978,14879.0,
just,6.81184959411621,14955.0,
hungry,5.27424955368042,14973.0,
but,0.382248133420944,14999.0,
hopeful,10.8529567718506,15023.0,
He,2.77600288391113,15044.0,High
stood,7.96346044540405,15104.0,
still,5.23701906204224,15123.0,
gaze,11.6279563903809,15249.0,
locked,6.57283544540405,15264.0,
as,6.35317659378052,15292.0,
if,1.31826114654541,15354.0,
waiting,3.96431040763855,15396.0,
for,0.615390956401825,15435.0,
warmth,9.70845794677734,15459.0,
in,5.55116319656372,15473.0,
the,0.835058331489563,15511.0,
ant,10.9230442047119,15530.0,
voice,8.07675361633301,15576.0,
Minutes,14.3745193481445,15588.0,
passed,1.21734619140625,15592.0,
like,8.85454750061035,15634.0,
hours,3.01304411888123,15761.0,
You,8.67106437683106,15801.0,
once,13.1440534591675,15839.0,
called,7.5343122482299805,15857.0,
me,1.04445362091064,15967.0,
foolish,12.7036828994751,15983.0,
said,3.23989796638489,16007.0,
the,0.154958367347717,16030.0,
ant,1.06027901172638,16043.0,
I,2.23538661003113,16102.0,
didn,5.34830093383789,16124.0,
mean,3.9797768592834495,16134.0,
it,2.4774751663208,16211.0,
the,6.08292102813721,16222.0,
grass,0.200245186686516,16252.0,
blur,12.1798210144043,16271.0,
Just,7.67991876602173,16287.0,
a,3.35274267196655,16297.0,
joke,6.22280025482178,16351.0,
The,2.17321157455444,16420.0,
ant,3.05119585990906,16446.0,
didn,6.82921838760376,16454.0,
smile,5.41678667068482,16557.0,
If,8.30611515045166,16564.0,Low
you,1.25450170040131,16599.0,
save,12.2625036239624,16633.0,
some,6.29567956924439,16770.0,
food,1.6795768737793,16794.0,
now,6.35673952102661,16813.0,
you,2.13833808898926,16848.0,
won,4.7803373336792,16868.0,
be,2.51889204978943,16896.0,
hungry,1.72102224826813,16932.0,
later,5.99053239822388,16948.0,
when,8.72772407531738,16970.0,
it,4.04105138778687,16981.0,
cold,2.70331501960754,17013.0,
the,3.17467713356018,17047.0,
ant,4.7316370010376,17058.0,
said,0.57882559299469,17074.0,
The,3.29578256607056,17110.0,
grass,0.147819310426712,17114.0,
spent,11.2473421096802,17144.0,
the,1.23994147777557,17252.0,
whole,5.98307418823242,17263.0,
summer,8.53610801696777,17319.0,
singing,8.71304035186768,17352.0,
and,3.62491226196289,17361.0,
playing,3.22728848457336,17390.0,
but,5.43217134475708,17423.0,
didn,6.26126480102539,17462.0,
save,11.4432201385498,17472.0,
any,3.04270935058594,17507.0,
food,0.936323404312134,17522.0,
Now,6.31314611434937,17551.0,
when,4.63255167007446,17573.0,
winter,6.48498296737671,17592.0,
came,5.51566028594971,17699.0,
he,1.76980304718018,17741.0,
had,5.42944049835205,17763.0,
nothing,6.69500780105591,17792.0,
to,1.68099689483643,17874.0,
eat,1.13124561309814,17890.0,
